time_stamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
57862,-6.00,4.93,0.65,2.31,-1.57,9.45
57867,-5.99,4.93,0.64,2.31,-1.57,9.44
57872,-5.99,4.93,0.62,2.30,-1.57,9.44
57877,-5.99,4.93,0.62,2.30,-1.57,9.44
57882,-5.99,4.93,0.62,2.29,-1.57,9.44
57887,-6.00,4.94,0.63,2.29,-1.58,9.44
57892,-6.01,4.94,0.65,2.28,-1.58,9.44
57897,-6.08,4.92,0.83,2.28,-1.57,9.45
57902,-6.08,4.91,0.82,2.28,-1.57,9.44
57907,-6.07,4.91,0.81,2.29,-1.58,9.44
57912,-6.06,4.91,0.79,2.29,-1.58,9.44
57917,-6.05,4.91,0.77,2.29,-1.58,9.43
57922,-6.04,4.90,0.74,2.30,-1.58,9.43
57927,-6.01,4.90,0.68,2.30,-1.58,9.42
57932,-5.47,4.55,0.42,2.32,-1.68,9.42
57937,-4.04,4.31,0.17,2.19,-1.79,9.57
57942,-4.03,4.31,0.17,2.20,-1.79,9.57
57947,-4.03,4.30,0.17,2.20,-1.79,9.57
57952,-4.01,4.30,0.17,2.20,-1.79,9.57
57957,-3.99,4.30,0.17,2.20,-1.79,9.57
57962,-3.97,4.30,0.17,2.20,-1.79,9.57
57967,-3.88,4.29,0.17,2.19,-1.79,9.58
57972,-3.70,4.27,0.18,2.18,-1.78,9.58
57977,-3.43,4.22,0.18,2.17,-1.77,9.59
57982,-3.27,4.08,0.17,2.10,-1.74,9.59
57987,-3.35,4.04,0.16,2.05,-1.72,9.60
57992,-3.39,4.03,0.13,2.01,-1.70,9.60
57997,-3.41,4.03,0.10,2.00,-1.68,9.60
58002,-3.44,4.02,0.06,1.99,-1.67,9.61
58008,-3.51,4.00,-0.05,2.01,-1.66,9.61
58012,-3.58,3.97,-0.15,2.04,-1.66,9.61
58017,-3.62,3.95,-0.19,2.06,-1.66,9.61
58022,-3.66,3.93,-0.22,2.09,-1.67,9.61
58027,-3.71,3.92,-0.26,2.12,-1.67,9.60
58032,-3.93,3.94,-0.34,2.25,-1.69,9.58
58037,-4.05,3.97,-0.38,2.32,-1.70,9.56
58042,-4.11,4.01,-0.40,2.35,-1.70,9.55
58047,-4.14,4.04,-0.42,2.38,-1.70,9.54
58052,-4.16,4.06,-0.43,2.39,-1.70,9.54
58057,-4.24,4.15,-0.47,2.43,-1.70,9.51
58062,-4.27,4.18,-0.49,2.45,-1.70,9.50
58067,-4.33,4.29,-0.55,2.49,-1.69,9.46
58072,-4.37,4.36,-0.58,2.52,-1.69,9.44
58077,-4.40,4.43,-0.61,2.54,-1.68,9.42
58082,-4.46,4.58,-0.64,2.56,-1.67,9.38
58087,-4.54,4.88,-0.67,2.59,-1.65,9.32
58093,-4.59,5.26,-0.69,2.61,-1.66,9.29
58097,-4.61,5.51,-0.69,2.61,-1.67,9.28
58102,-4.64,5.80,-0.69,2.61,-1.70,9.28
58107,-4.67,5.97,-0.68,2.61,-1.71,9.28
58112,-4.72,6.17,-0.65,2.60,-1.73,9.30
58117,-4.79,6.41,-0.61,2.58,-1.76,9.31
58122,-4.84,6.55,-0.58,2.58,-1.77,9.33
